zip,state_code,state,population,county
30461,GA,Georgia,13882,Bulloch
30474,GA,Georgia,16913,Toombs
30543,GA,Georgia,4570,Hall
30677,GA,Georgia,18450,Oconee
30751,GA,Georgia,46,Murray
30809,GA,Georgia,48525,Columbia
58783,ND,North Dakota,359,Bottineau
58844,ND,North Dakota,83,Divide
59019,MT,Montana,4380,Stillwater
59022,MT,Montana,2411,Big Horn
59069,MT,Montana,580,Stillwater
59301,MT,Montana,11408,Custer
59332,MT,Montana,204,Carter
59477,MT,Montana,429,Cascade
59524,MT,Montana,732,Phillips
59529,MT,Montana,216,Blaine
59643,MT,Montana,363,Broadwater
59733,MT,Montana,273,Powell
59755,MT,Montana,207,Madison
59856,MT,Montana,449,Sanders
59912,MT,Montana,15525,Flathead
60081,IL,Illinois,9379,McHenry
60108,IL,Illinois,22494,DuPage
60136,IL,Illinois,7823,Kane
60187,IL,Illinois,29976,DuPage
60444,IL,Illinois,1861,Grundy
60447,IL,Illinois,13856,Grundy
60448,IL,Illinois,26220,Will
60510,IL,Illinois,29332,Kane
60512,IL,Illinois,1010,Kendall
60532,IL,Illinois,27956,DuPage
60555,IL,Illinois,13273,DuPage
60586,IL,Illinois,47495,Will
60614,IL,Illinois,71954,Cook
60618,IL,Illinois,94907,Cook
60633,IL,Illinois,12689,Cook
60642,IL,Illinois,19716,Cook
60928,IL,Illinois,675,Iroquois
61039,IL,Illinois,953,Stephenson
61042,IL,Illinois,625,Lee
61059,IL,Illinois,202,Jo Daviess
61091,IL,Illinois,67,Ogle
61259,IL,Illinois,1158,Rock Island
61282,IL,Illinois,7732,Rock Island
61325,IL,Illinois,1062,LaSalle
61329,IL,Illinois,1211,Bureau
61460,IL,Illinois,313,Henderson
61469,IL,Illinois,2213,Henderson
61477,IL,Illinois,511,Fulton
61724,IL,Illinois,578,McLean
61736,IL,Illinois,1874,McLean
61764,IL,Illinois,13732,Livingston
61851,IL,Illinois,334,Champaign
62223,IL,Illinois,16004,St. Clair
62253,IL,Illinois,544,Bond
62255,IL,Illinois,1332,St. Clair
62262,IL,Illinois,1619,Bond
62341,IL,Illinois,3425,Hancock
62343,IL,Illinois,860,Pike
62422,IL,Illinois,1014,Shelby
62431,IL,Illinois,1030,Shelby
62438,IL,Illinois,334,Shelby
62454,IL,Illinois,11166,Crawford
62532,IL,Illinois,70,Macon
62556,IL,Illinois,344,Christian
62571,IL,Illinois,1628,Shelby
62958,IL,Illinois,2134,Jackson
62988,IL,Illinois,1444,Alexander
63015,MO,Missouri,1938,Franklin
63069,MO,Missouri,14872,Franklin
63101,MO,Missouri,3725,St. Louis
63432,MO,Missouri,532,Scotland
63530,MO,Missouri,1196,Macon
63624,MO,Missouri,3678,St. Francois
63648,MO,Missouri,1386,Washington
63665,MO,Missouri,199,Reynolds
63673,MO,Missouri,1689,Ste. Genevieve
63743,MO,Missouri,61,Cape Girardeau
63755,MO,Missouri,25034,Cape Girardeau
63781,MO,Missouri,1301,Bollinger
63940,MO,Missouri,1430,Butler
64040,MO,Missouri,5955,Johnson
64092,MO,Missouri,107,Platte
64114,MO,Missouri,24548,Jackson
64153,MO,Missouri,5725,Platte
64166,MO,Missouri,199,Clay
64637,MO,Missouri,553,Caldwell
64639,MO,Missouri,202,Carroll
64683,MO,Missouri,7924,Grundy
64745,MO,Missouri,156,Bates
64756,MO,Missouri,689,Cedar
64854,MO,Missouri,4143,McDonald
65014,MO,Missouri,2370,Gasconade
65062,MO,Missouri,56,Gasconade
65076,MO,Missouri,780,Cole
65202,MO,Missouri,47721,Boone
65265,MO,Missouri,15053,Audrain
65280,MO,Missouri,326,Audrain
65340,MO,Missouri,15919,Saline
65456,MO,Missouri,958,Crawford
65483,MO,Missouri,4449,Texas
65637,MO,Missouri,1296,Ozark
65654,MO,Missouri,178,Lawrence
65663,MO,Missouri,2756,Polk
65728,MO,Missouri,0,Stone
65735,MO,Missouri,76,Hickory
65754,MO,Missouri,606,Christian
65793,MO,Missouri,5897,Howell
65809,MO,Missouri,11890,Greene
66010,KS,Kansas,744,Linn
66013,KS,Kansas,2141,Miami
66035,KS,Kansas,1340,Doniphan
66072,KS,Kansas,995,Linn
66085,KS,Kansas,8808,Johnson
66088,KS,Kansas,2364,Jefferson
66216,KS,Kansas,25108,Johnson
66406,KS,Kansas,355,Marshall
66413,KS,Kansas,1862,Osage
66425,KS,Kansas,495,Brown
66441,KS,Kansas,25372,Geary
66523,KS,Kansas,3580,Osage
66533,KS,Kansas,1929,Shawnee
66711,KS,Kansas,525,Crawford
66740,KS,Kansas,461,Neosho
66755,KS,Kansas,837,Allen
66834,KS,Kansas,932,Wabaunsee
66843,KS,Kansas,149,Chase
66849,KS,Kansas,465,Morris
66865,KS,Kansas,1222,Lyon
66939,KS,Kansas,548,Republic
67001,KS,Kansas,1603,Sedgwick
67022,KS,Kansas,1498,Sumner
67070,KS,Kansas,1002,Barber
67134,KS,Kansas,561,Pratt
67143,KS,Kansas,40,Barber
67355,KS,Kansas,122,Chautauqua
67420,KS,Kansas,4495,Mitchell
67450,KS,Kansas,658,Ellsworth
67464,KS,Kansas,1032,McPherson
67483,KS,Kansas,464,Marion
67485,KS,Kansas,343,Mitchell
67521,KS,Kansas,130,Ness
67556,KS,Kansas,229,Rush
67581,KS,Kansas,289,Reno
67672,KS,Kansas,2421,Trego
67841,KS,Kansas,318,Gray
67859,KS,Kansas,726,Seward
68018,NE,Nebraska,528,Saunders
68324,NE,Nebraska,141,Otoe
68345,NE,Nebraska,192,Pawnee
68428,NE,Nebraska,1476,Lancaster
68454,NE,Nebraska,731,Otoe
68532,NE,Nebraska,569,Lancaster
68601,NE,Nebraska,28642,Platte
68627,NE,Nebraska,675,Boone
68629,NE,Nebraska,1179,Colfax
68638,NE,Nebraska,1816,Nance
68751,NE,Nebraska,61,Dixon
68815,NE,Nebraska,599,Valley
68869,NE,Nebraska,2053,Buffalo
69032,NE,Nebraska,526,Hayes
69037,NE,Nebraska,117,Dundy
69044,NE,Nebraska,764,Hitchcock
69132,NE,Nebraska,109,Lincoln
69171,NE,Nebraska,9,Dawson
69341,NE,Nebraska,10787,Scotts Bluff
70057,LA,Louisiana,4658,St. Charles
70112,LA,Louisiana,2883,Orleans
70395,LA,Louisiana,4132,Terrebonne
70397,LA,Louisiana,777,Terrebonne
70401,LA,Louisiana,19677,Tangipahoa
70454,LA,Louisiana,30088,Tangipahoa
70563,LA,Louisiana,19489,Iberia
70584,LA,Louisiana,7855,St. Landry
70632,LA,Louisiana,414,Cameron
70639,LA,Louisiana,501,Vernon
70644,LA,Louisiana,238,Allen
70725,LA,Louisiana,1586,Ascension
70806,LA,Louisiana,28588,East Baton Rouge
70818,LA,Louisiana,10183,East Baton Rouge
71021,LA,Louisiana,698,Webster
71119,LA,Louisiana,11389,Caddo
71243,LA,Louisiana,219,Franklin
71259,LA,Louisiana,1648,Richland
71270,LA,Louisiana,31326,Lincoln
71822,AR,Arkansas,8407,Little River
72002,AR,Arkansas,18314,Saline
72022,AR,Arkansas,16810,Saline
72055,AR,Arkansas,917,Arkansas
72057,AR,Arkansas,1064,Grant
72063,AR,Arkansas,2008,Conway
72073,AR,Arkansas,1058,Arkansas
72108,AR,Arkansas,64,Monroe
72118,AR,Arkansas,21614,Pulaski
72131,AR,Arkansas,4974,Cleburne
72166,AR,Arkansas,103,Arkansas
72435,AR,Arkansas,382,Clay
72464,AR,Arkansas,61,Clay
72522,AR,Arkansas,462,Independence
72556,AR,Arkansas,3343,Izard
72645,AR,Arkansas,2072,Searcy
72703,AR,Arkansas,32704,Washington
73103,OK,Oklahoma,4818,Oklahoma
73169,OK,Oklahoma,2502,Oklahoma
73432,OK,Oklahoma,1143,Johnston
73453,OK,Oklahoma,490,Love
73541,OK,Oklahoma,2927,Comanche
73627,OK,Oklahoma,590,Beckham
73655,OK,Oklahoma,841,Kiowa
73834,OK,Oklahoma,1673,Harper
73931,OK,Oklahoma,437,Beaver
73933,OK,Oklahoma,1548,Cimarron
74010,OK,Oklahoma,10809,Creek
74016,OK,Oklahoma,5842,Rogers
74085,OK,Oklahoma,2016,Payne
74534,OK,Oklahoma,143,Coal
74840,OK,Oklahoma,1833,Pottawatomie
74854,OK,Oklahoma,1951,Pottawatomie
74884,OK,Oklahoma,5705,Seminole
74931,OK,Oklahoma,1242,Adair
74941,OK,Oklahoma,2636,Haskell
74956,OK,Oklahoma,1969,Le Flore
74960,OK,Oklahoma,13455,Adair
74966,OK,Oklahoma,3493,Le Flore
75180,TX,Texas,23941,Dallas
75189,TX,Texas,29135,Rockwall
75401,TX,Texas,19146,Hunt
75706,TX,Texas,10449,Smith
75754,TX,Texas,6627,Van Zandt
75936,TX,Texas,1128,Tyler
75949,TX,Texas,8225,Angelina
75961,TX,Texas,16004,Nacogdoches
75969,TX,Texas,3854,Angelina
76006,TX,Texas,24684,Tarrant
76017,TX,Texas,47499,Tarrant
76177,TX,Texas,11695,Tarrant
76179,TX,Texas,65496,Tarrant
76301,TX,Texas,14757,Wichita
76364,TX,Texas,174,Wilbarger
76401,TX,Texas,30003,Erath
76630,TX,Texas,1359,McLennan
76654,TX,Texas,139,McLennan
76824,TX,Texas,9,San Saba
76825,TX,Texas,6908,McCulloch
76849,TX,Texas,3785,Kimble
76933,TX,Texas,1209,Coke
77027,TX,Texas,18323,Harris
77050,TX,Texas,4741,Harris
77053,TX,Texas,31650,Fort Bend
77055,TX,Texas,44671,Harris
77079,TX,Texas,34122,Harris
77388,TX,Texas,50701,Harris
77419,TX,Texas,1253,Matagorda
77546,TX,Texas,53623,Galveston
77630,TX,Texas,28925,Orange
77878,TX,Texas,317,Burleson
77962,TX,Texas,3654,Jackson
77971,TX,Texas,792,Jackson
78015,TX,Texas,15811,Bexar
78063,TX,Texas,9484,Bandera
78207,TX,Texas,55484,Bexar
78224,TX,Texas,22851,Bexar
78240,TX,Texas,60927,Bexar
78244,TX,Texas,30981,Bexar
78254,TX,Texas,59107,Bexar
78341,TX,Texas,1844,Duval
78379,TX,Texas,1413,Kleberg
78384,TX,Texas,5739,Duval
78542,TX,Texas,77336,Hidalgo
78578,TX,Texas,11772,Cameron
78594,TX,Texas,1555,Willacy
78615,TX,Texas,971,Williamson
78621,TX,Texas,23936,Bastrop
78641,TX,Texas,72078,Williamson
78656,TX,Texas,2416,Caldwell
78748,TX,Texas,51653,Travis
79109,TX,Texas,44600,Randall
79424,TX,Texas,46933,Lubbock
79508,TX,Texas,1470,Taylor
79766,TX,Texas,7694,Ector
79836,TX,Texas,5891,El Paso
79842,TX,Texas,425,Brewster
80128,CO,Colorado,36435,Jefferson
80218,CO,Colorado,19385,Denver
80424,CO,Colorado,10169,Summit
80452,CO,Colorado,3158,Clear Creek
80477,CO,Colorado,78,Routt
80480,CO,Colorado,1213,Jackson
80532,CO,Colorado,120,Larimer
80602,CO,Colorado,36262,Adams
80722,CO,Colorado,419,Logan
80749,CO,Colorado,233,Sedgwick
80810,CO,Colorado,1241,Cheyenne
81003,CO,Colorado,14797,Pueblo
81006,CO,Colorado,12081,Pueblo
81041,CO,Colorado,811,Prowers
81069,CO,Colorado,2139,Pueblo
81226,CO,Colorado,9295,Fremont
81413,CO,Colorado,5426,Delta
81416,CO,Colorado,14218,Delta
81422,CO,Colorado,664,Montrose
81424,CO,Colorado,1034,Montrose
81507,CO,Colorado,14953,Mesa
81623,CO,Colorado,17173,Garfield
81657,CO,Colorado,5847,Eagle
82084,WY,Wyoming,7,Albany
82327,WY,Wyoming,916,Carbon
82423,WY,Wyoming,171,Big Horn
82513,WY,Wyoming,1757,Fremont
82604,WY,Wyoming,28064,Natrona
82935,WY,Wyoming,12771,Sweetwater
82944,WY,Wyoming,118,Uinta
83124,WY,Wyoming,164,Lincoln
83245,ID,Idaho,2269,Bannock
83250,ID,Idaho,1733,Bannock
83255,ID,Idaho,1274,Butte
83272,ID,Idaho,304,Bear Lake
83283,ID,Idaho,276,Franklin
83353,ID,Idaho,1295,Blaine
83446,ID,Idaho,24,Clark
83452,ID,Idaho,2148,Teton
83602,ID,Idaho,6,Boise
83639,ID,Idaho,3435,Owyhee
83647,ID,Idaho,20860,Elmore
83842,ID,Idaho,183,Kootenai
83870,ID,Idaho,262,Benewah
83871,ID,Idaho,1867,Latah
84020,UT,Utah,48000,Salt Lake
84029,UT,Utah,11100,Tooele
84046,UT,Utah,387,Daggett
84051,UT,Utah,509,Duchesne
84078,UT,Utah,30207,Uintah
84314,UT,Utah,1206,Box Elder
84329,UT,Utah,138,Box Elder
84623,UT,Utah,492,Sanpete
84647,UT,Utah,4096,Sanpete
84738,UT,Utah,8736,Washington
84756,UT,Utah,291,Iron
85132,AZ,Arizona,39903,Pinal
85202,AZ,Arizona,40364,Maricopa
85215,AZ,Arizona,16471,Maricopa
85282,AZ,Arizona,55664,Maricopa
85302,AZ,Arizona,40186,Maricopa
85304,AZ,Arizona,28113,Maricopa
85552,AZ,Arizona,6671,Graham
85607,AZ,Arizona,15419,Cochise
85609,AZ,Arizona,340,Cochise
85920,AZ,Arizona,448,Apache
85927,AZ,Arizona,115,Apache
85942,AZ,Arizona,56,Navajo
86034,AZ,Arizona,1902,Navajo
86053,AZ,Arizona,2547,Coconino
87044,NM,New Mexico,255,Sandoval
87113,NM,New Mexico,15712,Bernalillo
87510,NM,New Mexico,987,Rio Arriba
87515,NM,New Mexico,337,Rio Arriba
87562,NM,New Mexico,361,San Miguel
87575,NM,New Mexico,899,Rio Arriba
87701,NM,New Mexico,19020,San Miguel
87735,NM,New Mexico,77,Mora
87740,NM,New Mexico,7007,Colfax
87746,NM,New Mexico,55,San Miguel
88028,NM,New Mexico,253,Grant
88203,NM,New Mexico,30463,Chaves
88419,NM,New Mexico,98,Union
88431,NM,New Mexico,55,Guadalupe
89007,NV,Nevada,1479,Clark
89017,NV,Nevada,83,Lincoln
89019,NV,Nevada,2158,Clark
89032,NV,Nevada,44200,Clark
89135,NV,Nevada,28192,Clark
89412,NV,Nevada,114,Washoe
89450,NV,Nevada,60,Washoe
90011,CA,California,111165,Los Angeles
90037,CA,California,67640,Los Angeles
90095,CA,California,0,Los Angeles
90212,CA,California,13314,Los Angeles
90290,CA,California,5681,Los Angeles
90706,CA,California,77195,Los Angeles
90813,CA,California,58380,Los Angeles
91024,CA,California,10932,Los Angeles
91046,CA,California,158,Los Angeles
91104,CA,California,37874,Los Angeles
91106,CA,California,25543,Los Angeles
91402,CA,California,72059,Los Angeles
91505,CA,California,30902,Los Angeles
91745,CA,California,55202,Los Angeles
91746,CA,California,29709,Los Angeles
91980,CA,California,0,San Diego
92025,CA,California,52985,San Diego
92078,CA,California,50510,San Diego
92140,CA,California,3737,San Diego
92239,CA,California,227,Riverside
92241,CA,California,7699,Riverside
92341,CA,California,222,San Bernardino
92354,CA,California,22050,San Bernardino
92364,CA,California,6,San Bernardino
92567,CA,California,10648,Riverside
92637,CA,California,16053,Orange
92707,CA,California,60831,Orange
93010,CA,California,46063,Ventura
93065,CA,California,71832,Ventura
93240,CA,California,6327,Kern
93250,CA,California,16191,Kern
93276,CA,California,144,Kern
93280,CA,California,28138,Kern
93453,CA,California,2578,San Luis Obispo
93652,CA,California,540,Fresno
93669,CA,California,238,Madera
93675,CA,California,3905,Fresno
94044,CA,California,38984,San Mateo
94123,CA,California,25890,San Francisco
94505,CA,California,16382,Contra Costa
94517,CA,California,13687,Contra Costa
94607,CA,California,26823,Alameda
94805,CA,California,14188,Contra Costa
95131,CA,California,31236,Santa Clara
95133,CA,California,28565,Santa Clara
95139,CA,California,7363,Santa Clara
95233,CA,California,548,Calaveras
95337,CA,California,39177,San Joaquin
95340,CA,California,35827,Merced
95454,CA,California,2107,Mendocino
95460,CA,California,2508,Mendocino
95528,CA,California,1437,Humboldt
95646,CA,California,80,Alpine
95939,CA,California,605,Glenn
96006,CA,California,389,Modoc
96057,CA,California,1235,Siskiyou
96061,CA,California,21,Tehama
96067,CA,California,7094,Siskiyou
96107,CA,California,1433,Mono
96710,HI,Hawaii,277,Hawaii
96765,HI,Hawaii,201,Kauai
96779,HI,Hawaii,2522,Maui
96789,HI,Hawaii,53485,Honolulu
96822,HI,Hawaii,46690,Honolulu
96825,HI,Hawaii,29066,Honolulu
97002,OR,Oregon,6657,Marion
97016,OR,Oregon,6224,Columbia
97028,OR,Oregon,192,Clackamas
97051,OR,Oregon,16977,Columbia
97132,OR,Oregon,29732,Yamhill
97201,OR,Oregon,17993,Multnomah
97215,OR,Oregon,18934,Multnomah
97330,OR,Oregon,42956,Benton
97345,OR,Oregon,731,Linn
97532,OR,Oregon,2562,Josephine
97633,OR,Oregon,1263,Klamath
97814,OR,Oregon,12348,Baker
97824,OR,Oregon,1774,Union
97827,OR,Oregon,2407,Union
97876,OR,Oregon,960,Union
97880,OR,Oregon,338,Umatilla
97882,OR,Oregon,7972,Umatilla
97886,OR,Oregon,1256,Umatilla
98007,WA,Washington,29322,King
98188,WA,Washington,25175,King
98252,WA,Washington,9697,Snohomish
98266,WA,Washington,4167,Whatcom
98314,WA,Washington,2975,Kitsap
21132,MD,Maryland,3232,Harford
21521,MD,Maryland,1102,Allegany
21541,MD,Maryland,1421,Garrett
21668,MD,Maryland,1816,Queen Anne's
21678,MD,Maryland,1842,Kent
21740,MD,Maryland,61768,Washington
21842,MD,Maryland,10655,Worcester
21912,MD,Maryland,1139,Cecil
21930,MD,Maryland,132,Cecil
22033,VA,Virginia,39478,Fairfax
22102,VA,Virginia,25627,Fairfax
22182,VA,Virginia,26124,Fairfax
22488,VA,Virginia,860,Westmoreland
22529,VA,Virginia,154,Westmoreland
22726,VA,Virginia,743,Culpeper
22743,VA,Virginia,259,Madison
22802,VA,Virginia,29069,Harrisonburg
22812,VA,Virginia,8952,Rockingham
93704,CA,California,29740,Fresno
93923,CA,California,12837,Monterey
94027,CA,California,7415,San Mateo
98402,WA,Washington,6208,Pierce
98406,WA,Washington,23354,Pierce
98439,WA,Washington,5488,Pierce
98502,WA,Washington,35018,Thurston
98606,WA,Washington,9004,Clark
98614,WA,Washington,164,Pacific
98682,WA,Washington,60887,Clark
98815,WA,Washington,7622,Chelan
98921,WA,Washington,127,Yakima
98940,WA,Washington,241,Kittitas
99023,WA,Washington,715,Spokane
99174,WA,Washington,56,Whitman
99185,WA,Washington,1252,Lincoln
99352,WA,Washington,31918,Benton
99363,WA,Washington,350,Walla Walla
99513,AK,Alaska,0,Anchorage
99558,AK,Alaska,105,Yukon-Koyukuk
99620,AK,Alaska,853,Kusilvak
99654,AK,Alaska,64062,Matanuska-Susitna
99662,AK,Alaska,605,Kusilvak
99681,AK,Alaska,401,Bethel
99688,AK,Alaska,2541,Matanuska-Susitna
99724,AK,Alaska,70,Yukon-Koyukuk
99782,AK,Alaska,494,North Slope
99791,AK,Alaska,162,North Slope
99901,AK,Alaska,13822,Ketchikan Gateway
58762,ND,North Dakota,198,Bottineau
58770,ND,North Dakota,1704,Mountrail
58779,ND,North Dakota,458,Ward
59338,MT,Montana,154,Custer
59405,MT,Montana,31701,Cascade
59451,MT,Montana,149,Fergus
59471,MT,Montana,399,Fergus
59489,MT,Montana,341,Fergus
59701,MT,Montana,33533,Silver Bow
59853,MT,Montana,770,Sanders
59917,MT,Montana,4769,Lincoln
59927,MT,Montana,345,Flathead
60041,IL,Illinois,8659,Lake
60056,IL,Illinois,54524,Cook
60072,IL,Illinois,1051,McHenry
60077,IL,Illinois,27626,Cook
60131,IL,Illinois,17834,Cook
60152,IL,Illinois,12186,McHenry
60193,IL,Illinois,39646,Cook
60403,IL,Illinois,18653,Will
60446,IL,Illinois,40118,Will
60479,IL,Illinois,925,Grundy
60506,IL,Illinois,55542,Kane
60606,IL,Illinois,3287,Cook
60609,IL,Illinois,60939,Cook
60629,IL,Illinois,110029,Cook
60920,IL,Illinois,169,Livingston
60946,IL,Illinois,404,Ford
60955,IL,Illinois,1655,Iroquois
61018,IL,Illinois,962,Stephenson
61061,IL,Illinois,6434,Ogle
61080,IL,Illinois,10479,Winnebago
61115,IL,Illinois,22502,Winnebago
61257,IL,Illinois,1112,Rock Island
61260,IL,Illinois,964,Mercer
61281,IL,Illinois,2460,Mercer
61320,IL,Illinois,681,Bureau
61413,IL,Illinois,932,Henry
61432,IL,Illinois,675,Fulton
61437,IL,Illinois,743,Henderson
61443,IL,Illinois,13736,Henry
61520,IL,Illinois,16703,Fulton
61541,IL,Illinois,76,Marshall
61542,IL,Illinois,3602,Fulton
61744,IL,Illinois,1923,McLean
61770,IL,Illinois,1046,McLean
61882,IL,Illinois,653,De Witt
61940,IL,Illinois,253,Edgar
62002,IL,Illinois,31087,Madison
62009,IL,Illinois,1720,Macoupin
62022,IL,Illinois,1103,Jersey
62074,IL,Illinois,1068,Madison
62089,IL,Illinois,439,Montgomery
62214,IL,Illinois,1332,Washington
62239,IL,Illinois,4595,St. Clair
62349,IL,Illinois,695,Adams
62373,IL,Illinois,203,Hancock
62428,IL,Illinois,2915,Cumberland
62468,IL,Illinois,2492,Cumberland
62635,IL,Illinois,666,Logan
62692,IL,Illinois,2152,Morgan
62839,IL,Illinois,6401,Clay
62851,IL,Illinois,150,Wayne
62926,IL,Illinois,2373,Union
63049,MO,Missouri,17314,Jefferson
63053,MO,Missouri,70,Jefferson
63070,MO,Missouri,8169,Jefferson
63103,MO,Missouri,8893,St. Louis
63334,MO,Missouri,8882,Pike
63344,MO,Missouri,1354,Pike
63357,MO,Missouri,6026,Warren
63390,MO,Missouri,11206,Warren
63458,MO,Missouri,101,Knox
63764,MO,Missouri,5204,Bollinger
63774,MO,Missouri,244,Scott
63877,MO,Missouri,3504,Pemiscot
63880,MO,Missouri,151,Dunklin
63961,MO,Missouri,1720,Butler
64050,MO,Missouri,22614,Jackson
64070,MO,Missouri,3464,Jackson
64119,MO,Missouri,28513,Clay
64146,MO,Missouri,1618,Jackson
64465,MO,Missouri,4663,Clinton
64476,MO,Missouri,318,Nodaway
64505,MO,Missouri,13537,Buchanan
64636,MO,Missouri,295,Daviess
64641,MO,Missouri,621,Grundy
64654,MO,Missouri,54,Daviess
64722,MO,Missouri,535,Bates
64855,MO,Missouri,2566,Jasper
64873,MO,Missouri,843,Lawrence
65016,MO,Missouri,1508,Osage
65024,MO,Missouri,1183,Osage
65075,MO,Missouri,895,Miller
65082,MO,Missouri,1179,Miller
65233,MO,Missouri,12070,Cooper
65329,MO,Missouri,486,Morgan
65536,MO,Missouri,29238,Laclede
65571,MO,Missouri,1770,Texas
65589,MO,Missouri,72,Texas
65676,MO,Missouri,400,Ozark
65682,MO,Missouri,2007,Dade
65707,MO,Missouri,2230,Lawrence
65732,MO,Missouri,1073,Hickory
66079,KS,Kansas,727,Franklin
66090,KS,Kansas,2801,Doniphan
66442,KS,Kansas,16121,Riley
66536,KS,Kansas,4356,Pottawatomie
66621,KS,Kansas,679,Shawnee
66751,KS,Kansas,668,Allen
66781,KS,Kansas,935,Cherokee
66932,KS,Kansas,96,Smith
67002,KS,Kansas,14711,Butler
67013,KS,Kansas,2782,Sumner
67059,KS,Kansas,971,Kiowa
67213,KS,Kansas,22344,Sedgwick
67574,KS,Kansas,163,Pawnee
68015,NE,Nebraska,1124,Saunders
68022,NE,Nebraska,25050,Douglas
68040,NE,Nebraska,431,Saunders
68333,NE,Nebraska,8631,Saline
68346,NE,Nebraska,534,Otoe
68354,NE,Nebraska,954,Fillmore
68521,NE,Nebraska,35592,Lancaster
68626,NE,Nebraska,615,Butler
68718,NE,Nebraska,1685,Knox
68757,NE,Nebraska,770,Dixon
68813,NE,Nebraska,459,Custer
68825,NE,Nebraska,1027,Custer
68835,NE,Nebraska,610,Howard
68860,NE,Nebraska,281,Custer
68878,NE,Nebraska,415,Dawson
68925,NE,Nebraska,493,Adams
68970,NE,Nebraska,1419,Webster
69125,NE,Nebraska,316,Morrill
69140,NE,Nebraska,1831,Perkins
69144,NE,Nebraska,149,Keith
69150,NE,Nebraska,376,Perkins
69151,NE,Nebraska,789,Lincoln
69356,NE,Nebraska,1919,Scotts Bluff
70052,LA,Louisiana,3688,St. James
70139,LA,Louisiana,0,Orleans
70375,LA,Louisiana,92,Lafourche
70653,LA,Louisiana,3285,Beauregard
70805,LA,Louisiana,27180,East Baton Rouge
71023,LA,Louisiana,3553,Webster
71068,LA,Louisiana,3418,Bienville
71104,LA,Louisiana,14744,Caddo
71112,LA,Louisiana,34682,Bossier
71234,LA,Louisiana,3587,Union
71245,LA,Louisiana,4707,Lincoln
71468,LA,Louisiana,743,Natchitoches
71474,LA,Louisiana,512,Vernon
71659,AR,Arkansas,79,Jefferson
71676,AR,Arkansas,546,Ashley
71801,AR,Arkansas,16894,Hempstead
71833,AR,Arkansas,2001,Howard
72005,AR,Arkansas,100,Jackson
72086,AR,Arkansas,11049,Lonoke
72106,AR,Arkansas,5510,Faulkner
72117,AR,Arkansas,14769,Pulaski
72459,AR,Arkansas,1324,Lawrence
72573,AR,Arkansas,216,Izard
72635,AR,Arkansas,3913,Baxter
72663,AR,Arkansas,155,Stone
72752,AR,Arkansas,343,Madison
72826,AR,Arkansas,50,Logan
72847,AR,Arkansas,2765,Pope
72941,AR,Arkansas,5189,Sebastian
72958,AR,Arkansas,6824,Scott
73008,OK,Oklahoma,20111,Oklahoma
73114,OK,Oklahoma,18659,Oklahoma
73446,OK,Oklahoma,8642,Marshall
73544,OK,Oklahoma,226,Harmon
73552,OK,Oklahoma,1559,Comanche
73946,OK,Oklahoma,42,Cimarron
74071,OK,Oklahoma,136,Creek
74074,OK,Oklahoma,32132,Payne
74081,OK,Oklahoma,2022,Pawnee
74563,OK,Oklahoma,1957,Latimer
74735,OK,Oklahoma,1650,Choctaw
74766,OK,Oklahoma,1543,McCurtain
75034,TX,Texas,108525,Denton
75125,TX,Texas,6326,Ellis
75135,TX,Texas,7363,Hunt
75149,TX,Texas,56473,Dallas
75163,TX,Texas,2716,Henderson
75182,TX,Texas,6325,Dallas
75203,TX,Texas,17367,Dallas
75454,TX,Texas,10467,Collin
75475,TX,Texas,148,Fannin
75550,TX,Texas,681,Red River
75702,TX,Texas,27698,Smith
75770,TX,Texas,2925,Henderson
75833,TX,Texas,2944,Leon
75850,TX,Texas,796,Leon
75859,TX,Texas,2134,Freestone
75934,TX,Texas,219,Polk
75944,TX,Texas,1100,Nacogdoches
76008,TX,Texas,19338,Parker
76050,TX,Texas,6212,Johnson
76054,TX,Texas,12280,Tarrant
76060,TX,Texas,8468,Tarrant
76061,TX,Texas,37,Johnson
76063,TX,Texas,73216,Tarrant
76071,TX,Texas,4589,Wise
76123,TX,Texas,36245,Tarrant
76201,TX,Texas,28601,Denton
76230,TX,Texas,9896,Montague
76443,TX,Texas,1914,Callahan
76623,TX,Texas,259,Ellis
76648,TX,Texas,2887,Hill
76821,TX,Texas,4561,Runnels
76856,TX,Texas,3735,Mason
76861,TX,Texas,1945,Runnels
76866,TX,Texas,537,Concho
